Date,Open,High,Low,Close,Volume,Currency
2018-12-21,55800.0,57100.0,55000.0,57100.0,400060,VND
2018-12-24,57000.0,57100.0,56300.0,56600.0,241060,VND
2018-12-25,56000.0,56000.0,54700.0,55300.0,594180,VND
2018-12-26,55300.0,56000.0,55200.0,55200.0,185570,VND
2018-12-27,56800.0,56800.0,56000.0,56200.0,254840,VND
2018-12-28,56200.0,56400.0,53000.0,53000.0,580760,VND
2019-01-02,54000.0,55500.0,54000.0,54400.0,380020,VND
2019-01-03,54400.0,55000.0,52500.0,53600.0,450490,VND
2019-01-04,53000.0,55200.0,53000.0,54900.0,302070,VND
2019-01-07,55500.0,55700.0,55100.0,55200.0,187920,VND
2019-01-08,55500.0,55500.0,53300.0,54100.0,352050,VND
2019-01-09,54900.0,55200.0,54000.0,54200.0,343920,VND
2019-01-10,54800.0,55300.0,54400.0,55100.0,280830,VND
2019-01-11,55400.0,56000.0,55000.0,55300.0,337760,VND
2019-01-14,55300.0,55500.0,54100.0,54900.0,125040,VND
2019-01-15,54900.0,55800.0,54600.0,55300.0,230330,VND
2019-01-16,56000.0,56300.0,55400.0,55500.0,252480,VND
2019-01-17,55500.0,55700.0,54700.0,54700.0,197100,VND
2019-01-18,54700.0,55200.0,54400.0,54400.0,188280,VND
2019-01-21,55000.0,55900.0,54300.0,55300.0,273200,VND
2019-01-22,55000.0,55000.0,53400.0,53500.0,729490,VND
2019-01-23,53000.0,53900.0,53000.0,53200.0,486420,VND
2019-01-24,53200.0,53800.0,53100.0,53200.0,653530,VND
2019-01-25,53200.0,53900.0,53200.0,53800.0,169160,VND
2019-01-28,54000.0,54200.0,53400.0,53500.0,516670,VND
2019-01-29,53400.0,53600.0,53100.0,53500.0,311730,VND
2019-01-30,53500.0,53700.0,53300.0,53300.0,452470,VND
2019-01-31,54000.0,54600.0,53300.0,53900.0,911200,VND
2019-02-01,53600.0,54200.0,53500.0,53500.0,1199400,VND
2019-02-11,54700.0,55600.0,54200.0,55600.0,746520,VND
2019-02-12,56000.0,56300.0,55400.0,55700.0,957300,VND
2019-02-13,55700.0,57300.0,55700.0,57100.0,1941970,VND
2019-02-14,57000.0,57400.0,56600.0,56700.0,1004440,VND
2019-02-15,56700.0,57600.0,56500.0,56700.0,1351010,VND
2019-02-18,57000.0,59000.0,57000.0,59000.0,2268090,VND
2019-02-19,58800.0,59000.0,57500.0,57700.0,1293550,VND
2019-02-20,57700.0,57700.0,56600.0,56800.0,927820,VND
2019-02-21,56900.0,58400.0,56900.0,58300.0,1723040,VND
2019-02-22,57800.0,59000.0,57800.0,58500.0,1129680,VND
2019-02-25,59000.0,59400.0,58600.0,58600.0,1366700,VND
2019-02-26,58400.0,58500.0,57000.0,57000.0,1456500,VND
2019-02-27,57500.0,57600.0,56400.0,56700.0,1784860,VND
2019-02-28,57000.0,57500.0,56300.0,56500.0,2532900,VND
2019-03-01,56500.0,58700.0,56500.0,58600.0,2076360,VND
2019-03-04,58600.0,60800.0,58600.0,60400.0,3433740,VND
2019-03-05,59900.0,60600.0,59100.0,59400.0,2693520,VND
2019-03-06,59500.0,61500.0,59400.0,61500.0,3156200,VND
2019-03-07,61500.0,62000.0,60900.0,61000.0,1802470,VND
2019-03-08,60400.0,61500.0,60200.0,60500.0,2534770,VND
2019-03-11,60500.0,60700.0,59800.0,60400.0,2131290,VND
2019-03-12,61200.0,62000.0,60800.0,62000.0,2858810,VND
2019-03-13,62000.0,62800.0,61600.0,61800.0,2346380,VND
2019-03-14,62500.0,62500.0,61000.0,61200.0,1532650,VND
2019-03-15,61200.0,62600.0,60900.0,62400.0,2274270,VND
2019-03-18,62400.0,63300.0,61700.0,62500.0,1714570,VND
2019-03-19,62500.0,62800.0,61800.0,62100.0,1816150,VND
2019-03-20,61700.0,62000.0,60800.0,61700.0,1699650,VND
2019-03-21,62000.0,62200.0,58000.0,59500.0,2115260,VND
2019-03-22,59900.0,59900.0,58900.0,59000.0,1606140,VND
2019-03-25,57900.0,58500.0,57400.0,58000.0,1861980,VND
2019-03-26,58900.0,58900.0,57500.0,57700.0,1212450,VND
2019-03-27,58900.0,59000.0,58000.0,58800.0,621860,VND
2019-03-28,58400.0,59700.0,58000.0,59500.0,836530,VND
2019-03-29,59500.0,60000.0,59300.0,59400.0,1256540,VND
2019-04-01,59700.0,61000.0,59700.0,61000.0,1200470,VND
2019-04-02,61500.0,61700.0,60200.0,60300.0,655270,VND
2019-04-03,60300.0,61100.0,60200.0,60800.0,829910,VND
2019-04-04,60800.0,61100.0,60600.0,60800.0,608720,VND
2019-04-05,60800.0,61500.0,60600.0,61400.0,773290,VND
2019-04-08,62000.0,62700.0,61500.0,62600.0,1412570,VND
2019-04-09,63000.0,63000.0,61800.0,61800.0,1635520,VND
2019-04-10,61300.0,61800.0,60700.0,61000.0,830410,VND
2019-04-11,61300.0,61300.0,60600.0,60800.0,607620,VND
2019-04-12,60500.0,61100.0,60300.0,61000.0,424050,VND
2019-04-16,60200.0,61200.0,60200.0,61000.0,775260,VND
2019-04-17,61300.0,62100.0,61100.0,61100.0,1350850,VND
2019-04-18,61000.0,61200.0,59800.0,60500.0,538860,VND
2019-04-19,60600.0,61000.0,60400.0,60700.0,457310,VND
2019-04-22,60600.0,61200.0,60200.0,60500.0,488510,VND
2019-04-23,60500.0,61600.0,60500.0,61300.0,757150,VND
2019-04-24,61400.0,61900.0,61400.0,61800.0,790290,VND
2019-04-25,61200.0,61700.0,61200.0,61500.0,354690,VND
2019-04-26,61300.0,62400.0,61300.0,62300.0,1410390,VND
2019-05-02,62800.0,62800.0,62000.0,62500.0,443010,VND
2019-05-03,62500.0,62500.0,61600.0,61600.0,332640,VND
2019-05-06,60800.0,61300.0,60500.0,61000.0,1048040,VND
2019-05-07,61300.0,61700.0,61000.0,61200.0,417000,VND
2019-05-08,61000.0,61300.0,60500.0,60900.0,415580,VND
2019-05-09,60900.0,61200.0,60500.0,60600.0,536070,VND
2019-05-10,61100.0,61700.0,60700.0,61300.0,327390,VND
2019-05-13,61500.0,61500.0,60800.0,60800.0,257440,VND
2019-05-14,60800.0,62400.0,60800.0,62400.0,1070900,VND
2019-05-15,62700.0,65000.0,62700.0,64400.0,1828520,VND
2019-05-16,64400.0,65000.0,64000.0,64400.0,837330,VND
2019-05-17,64800.0,65500.0,64400.0,64800.0,768370,VND
2019-05-20,64800.0,66500.0,64500.0,66200.0,1066800,VND
2019-05-21,66200.0,66300.0,65200.0,65600.0,736610,VND
2019-05-22,65900.0,66500.0,65600.0,66300.0,988930,VND
2019-05-23,66000.0,67500.0,65200.0,67500.0,1139760,VND
2019-05-24,66500.0,67000.0,65500.0,66000.0,1466210,VND
2019-05-27,63431.0,63816.0,63143.0,63431.0,653220,VND
2019-05-28,63816.0,64777.0,63335.0,64777.0,760700,VND
2019-05-29,64488.0,64488.0,63912.0,64200.0,534840,VND
2019-05-30,65000.0,65200.0,64600.0,64800.0,701090,VND
2019-05-31,64500.0,64600.0,62900.0,63100.0,1037660,VND
2019-06-03,60000.0,62500.0,60000.0,61300.0,1010070,VND
2019-06-04,62000.0,62200.0,61300.0,62200.0,385590,VND
2019-06-05,63000.0,63000.0,61900.0,62000.0,289450,VND
2019-06-06,60500.0,62300.0,60500.0,61700.0,347040,VND
2019-06-07,62500.0,62500.0,61100.0,62400.0,329820,VND
2019-06-10,62400.0,63100.0,62200.0,62400.0,277790,VND
2019-06-11,62100.0,62900.0,62100.0,62400.0,371780,VND
2019-06-12,62400.0,62400.0,61800.0,61800.0,276490,VND
2019-06-13,61300.0,62000.0,61200.0,61500.0,188640,VND
2019-06-14,61900.0,62100.0,61400.0,61400.0,138480,VND
2019-06-17,62000.0,62000.0,61100.0,61300.0,204660,VND
2019-06-18,61100.0,61500.0,60700.0,61000.0,210760,VND
2019-06-19,62000.0,62000.0,61200.0,61500.0,207820,VND
2019-06-20,61900.0,63900.0,61500.0,63500.0,839620,VND
2019-06-21,63600.0,64000.0,62700.0,63000.0,501900,VND
2019-06-24,63000.0,63000.0,62200.0,62500.0,489060,VND
2019-06-25,62400.0,62400.0,61700.0,61900.0,589610,VND
2019-06-26,61900.0,62900.0,61900.0,62800.0,296970,VND
2019-06-27,62600.0,62900.0,61900.0,61900.0,217100,VND
2019-06-28,62300.0,62500.0,59500.0,59500.0,597200,VND
2019-07-01,62000.0,63300.0,61600.0,63300.0,784510,VND
2019-07-02,63400.0,64300.0,63300.0,64200.0,2425770,VND
2019-07-03,64100.0,64400.0,63800.0,64000.0,1463210,VND
2019-07-04,64000.0,64400.0,63900.0,64300.0,1755450,VND
2019-07-05,64600.0,64700.0,64300.0,64500.0,2258300,VND
2019-07-08,64800.0,64800.0,63800.0,63900.0,1660650,VND
2019-07-09,63900.0,64100.0,63500.0,64000.0,1514430,VND
2019-07-10,63900.0,64200.0,63800.0,64000.0,1606680,VND
2019-07-11,64100.0,64700.0,64100.0,64600.0,920080,VND
2019-07-12,64800.0,64800.0,64400.0,64500.0,3474210,VND
2019-07-15,64800.0,64900.0,64500.0,64600.0,446330,VND
2019-07-16,64500.0,64600.0,64100.0,64300.0,2151300,VND
2019-07-17,64400.0,64600.0,64100.0,64300.0,2686790,VND
2019-07-18,64300.0,64400.0,64100.0,64200.0,2228450,VND
2019-07-19,64200.0,64400.0,64100.0,64100.0,1465170,VND
2019-07-22,64000.0,64500.0,63800.0,64200.0,1367300,VND
2019-07-23,64200.0,64500.0,64100.0,64200.0,1450530,VND
2019-07-24,64500.0,66200.0,64500.0,66000.0,2628590,VND
2019-07-25,66500.0,66500.0,65400.0,65700.0,1070900,VND
2019-07-26,65700.0,66400.0,65500.0,65800.0,859570,VND
2019-07-29,65700.0,65700.0,64200.0,64700.0,1297120,VND
2019-07-30,64700.0,65400.0,64400.0,64600.0,878760,VND
2019-07-31,64600.0,65500.0,64600.0,65500.0,1004830,VND
2019-08-01,65200.0,65500.0,64800.0,65000.0,525830,VND
2019-08-02,64100.0,65300.0,63500.0,65000.0,960480,VND
2019-08-05,65000.0,65000.0,63100.0,63100.0,1319140,VND
2019-08-06,61500.0,62400.0,61200.0,61300.0,1304750,VND
2019-08-07,61300.0,62400.0,61200.0,62000.0,797090,VND
2019-08-08,61500.0,62600.0,61400.0,62200.0,457730,VND
2019-08-09,62200.0,62500.0,62000.0,62200.0,347730,VND
2019-08-12,62200.0,62500.0,61800.0,62400.0,383980,VND
2019-08-13,62400.0,63500.0,62000.0,63200.0,691380,VND
2019-08-14,63300.0,63600.0,62400.0,62400.0,267530,VND
2019-08-15,61100.0,61900.0,61000.0,61500.0,462000,VND
2019-08-16,61500.0,62400.0,61500.0,62400.0,399760,VND
2019-08-19,62400.0,63000.0,62400.0,62600.0,150370,VND
2019-08-20,62600.0,62700.0,62300.0,62500.0,689610,VND
2019-08-21,62500.0,63200.0,62400.0,62600.0,562620,VND
2019-08-22,62800.0,62800.0,62500.0,62600.0,125060,VND
2019-08-23,62900.0,62900.0,61800.0,62000.0,192970,VND
2019-08-26,61400.0,61500.0,60500.0,60800.0,594700,VND
2019-08-27,61000.0,61300.0,60500.0,61200.0,569790,VND
2019-08-28,61600.0,61600.0,60800.0,61000.0,279140,VND
2019-08-29,61200.0,61200.0,60700.0,61000.0,401390,VND
2019-08-30,61200.0,61800.0,61100.0,61500.0,266590,VND
2019-09-03,61400.0,61600.0,60700.0,60700.0,191130,VND
2019-09-04,60500.0,60800.0,59900.0,60700.0,339310,VND
2019-09-05,60800.0,61200.0,60700.0,61000.0,203850,VND
2019-09-06,61200.0,61200.0,60600.0,60600.0,121490,VND
2019-09-09,60600.0,62100.0,60500.0,61900.0,384500,VND
2019-09-10,61900.0,62900.0,61900.0,62000.0,512930,VND
2019-09-11,62100.0,62300.0,60900.0,61500.0,151290,VND
2019-09-12,61900.0,62000.0,61300.0,61500.0,124610,VND
2019-09-13,61000.0,62300.0,61000.0,61800.0,183100,VND
2019-09-16,63000.0,63200.0,62300.0,62600.0,485880,VND
2019-09-17,62700.0,62800.0,62000.0,62500.0,143200,VND
2019-09-18,62400.0,62400.0,61200.0,61300.0,405970,VND
2019-09-19,61300.0,61500.0,60900.0,61100.0,216260,VND
2019-09-20,61100.0,61500.0,61100.0,61200.0,312880,VND
2019-09-23,61200.0,61800.0,61200.0,61600.0,283030,VND
2019-09-24,61600.0,61600.0,60900.0,60900.0,356990,VND
2019-09-25,60900.0,60900.0,60200.0,60200.0,426000,VND
2019-09-26,60200.0,60600.0,60000.0,60600.0,353370,VND
2019-09-27,60400.0,61200.0,60300.0,60500.0,338900,VND
2019-09-30,60800.0,60900.0,60300.0,60500.0,328980,VND
2019-10-01,60500.0,60900.0,60200.0,60600.0,259680,VND
2019-10-02,60600.0,60800.0,60100.0,60100.0,318030,VND
2019-10-03,60000.0,60100.0,59100.0,60000.0,286780,VND
2019-10-04,59500.0,59500.0,58000.0,58000.0,1596720,VND
2019-10-07,58000.0,58800.0,58000.0,58200.0,514690,VND
2019-10-08,58200.0,58400.0,57900.0,58300.0,350280,VND
2019-10-09,58200.0,58200.0,57700.0,57800.0,391020,VND
2019-10-10,57700.0,58200.0,56900.0,56900.0,559760,VND
2019-10-11,57000.0,58500.0,57000.0,58500.0,485200,VND
2019-10-14,59000.0,59200.0,58600.0,58600.0,242490,VND
2019-10-15,58600.0,58800.0,58500.0,58600.0,184230,VND
2019-10-16,58600.0,58700.0,58000.0,58100.0,267570,VND
2019-10-17,58100.0,58500.0,57400.0,57600.0,251210,VND
2019-10-18,58000.0,58200.0,57700.0,57900.0,132570,VND
2019-10-21,57300.0,57900.0,57300.0,57500.0,127700,VND
2019-10-22,57300.0,57800.0,57300.0,57500.0,113800,VND
2019-10-23,57600.0,58000.0,57100.0,57200.0,158830,VND
2019-10-24,57200.0,57500.0,57200.0,57500.0,91820,VND
2019-10-25,57800.0,57800.0,57500.0,57800.0,79760,VND
2019-10-28,57600.0,58300.0,57600.0,58000.0,176010,VND
2019-10-29,57800.0,58600.0,57800.0,58300.0,221780,VND
2019-10-30,58200.0,59800.0,58100.0,59300.0,440360,VND
2019-10-31,59300.0,59500.0,58900.0,59300.0,173690,VND
2019-11-01,59000.0,59500.0,58500.0,59400.0,217150,VND
2019-11-04,59500.0,60200.0,59500.0,59600.0,415000,VND
2019-11-05,59700.0,59900.0,59500.0,59700.0,185570,VND
2019-11-06,59700.0,59700.0,59200.0,59200.0,103730,VND
2019-11-07,59400.0,59400.0,58800.0,58900.0,265630,VND
2019-11-08,58800.0,59200.0,58800.0,59000.0,207400,VND
2019-11-11,59000.0,59400.0,58800.0,59100.0,152130,VND
2019-11-12,59100.0,60100.0,59000.0,59600.0,695520,VND
2019-11-13,59800.0,60100.0,59500.0,59600.0,470780,VND
2019-11-14,59600.0,60500.0,59600.0,60100.0,467570,VND
2019-11-15,60100.0,60200.0,59900.0,59900.0,253570,VND
2019-11-18,60700.0,60700.0,59200.0,59200.0,205630,VND
2019-11-19,59600.0,60000.0,59200.0,60000.0,219050,VND
2019-11-20,59700.0,60000.0,59500.0,59700.0,306300,VND
2019-11-21,59700.0,59900.0,59400.0,59700.0,130770,VND
2019-11-22,59500.0,59700.0,58200.0,58400.0,321550,VND
2019-11-25,58400.0,59100.0,58400.0,59000.0,271420,VND
2019-11-26,59300.0,59700.0,59100.0,59200.0,198130,VND
2019-11-27,59300.0,59400.0,58600.0,58600.0,147990,VND
2019-11-28,58800.0,59100.0,57800.0,58000.0,133830,VND
2019-11-29,58200.0,58500.0,57400.0,57600.0,96980,VND
2019-12-02,57800.0,58100.0,56700.0,56700.0,136100,VND
2019-12-03,56700.0,56700.0,55900.0,55900.0,225720,VND
2019-12-04,55900.0,57000.0,55800.0,57000.0,113620,VND
2019-12-05,57000.0,57000.0,56300.0,56300.0,88040,VND
2019-12-06,56900.0,56900.0,56300.0,56400.0,19860,VND
2019-12-09,56400.0,56900.0,56300.0,56300.0,81150,VND
2019-12-10,56300.0,56300.0,54300.0,55600.0,222890,VND
2019-12-11,55800.0,55800.0,54300.0,54700.0,208350,VND
2019-12-12,54800.0,55400.0,54800.0,55200.0,125260,VND
2019-12-13,55300.0,55700.0,55200.0,55400.0,127970,VND
2019-12-16,55900.0,56200.0,55500.0,56200.0,120880,VND
2019-12-17,56200.0,56300.0,55500.0,55600.0,67180,VND
2019-12-18,55300.0,55600.0,55300.0,55600.0,121920,VND
2019-12-19,56000.0,56100.0,55100.0,55400.0,60710,VND
2019-12-20,55400.0,56900.0,55400.0,56900.0,205110,VND
2019-12-23,56900.0,57300.0,56000.0,56100.0,155940,VND
2019-12-24,56100.0,56700.0,56100.0,56100.0,88060,VND
2019-12-25,56900.0,56900.0,55900.0,56100.0,113790,VND
2019-12-26,55900.0,56100.0,55800.0,55900.0,73400,VND
2019-12-27,55800.0,56600.0,55600.0,56400.0,68050,VND
2019-12-30,56700.0,56700.0,55900.0,56000.0,102990,VND
2019-12-31,56400.0,56400.0,55500.0,56000.0,75980,VND
2020-01-02,56100.0,57100.0,55400.0,56500.0,380760,VND
2020-01-03,56600.0,58100.0,56600.0,57100.0,586600,VND
2020-01-06,58000.0,58000.0,57100.0,57300.0,497990,VND
2020-01-07,57500.0,57500.0,56400.0,56500.0,290780,VND
2020-01-08,57000.0,57000.0,55600.0,55700.0,237220,VND
2020-01-09,55700.0,56300.0,55700.0,56200.0,128140,VND
2020-01-10,56200.0,56500.0,55700.0,55700.0,135340,VND
2020-01-13,55700.0,56200.0,55600.0,55900.0,166780,VND
2020-01-14,55800.0,55800.0,55200.0,55500.0,94530,VND
2020-01-15,55500.0,55500.0,54700.0,55400.0,176290,VND
2020-01-16,55500.0,56100.0,55200.0,55700.0,176180,VND
2020-01-17,56000.0,56800.0,56000.0,56200.0,128190,VND
2020-01-20,56200.0,56400.0,55700.0,56000.0,265570,VND
2020-01-21,56400.0,57000.0,56300.0,56900.0,605240,VND
2020-01-22,56900.0,57700.0,56900.0,57300.0,392620,VND
2020-01-30,56000.0,56800.0,55400.0,55400.0,314560,VND
2020-01-31,55700.0,55700.0,53000.0,53000.0,672920,VND
2020-02-03,49550.0,51400.0,49300.0,51000.0,594560,VND
2020-02-04,51800.0,52000.0,50000.0,50700.0,578180,VND
2020-02-05,50800.0,52000.0,50800.0,51500.0,186410,VND
2020-02-06,51500.0,52300.0,51200.0,52000.0,547380,VND
2020-02-07,52300.0,52500.0,51700.0,51800.0,345610,VND
2020-02-10,51300.0,51800.0,50700.0,51600.0,357180,VND
2020-02-11,51600.0,52800.0,51500.0,52800.0,427820,VND
2020-02-12,52800.0,53100.0,52800.0,52900.0,637550,VND
2020-02-13,52800.0,53800.0,52800.0,53300.0,506100,VND
2020-02-14,53300.0,53700.0,53200.0,53300.0,612290,VND
2020-02-17,53300.0,53400.0,52700.0,53100.0,371440,VND
2020-02-18,53000.0,53000.0,52600.0,52800.0,254370,VND
2020-02-19,52900.0,53300.0,52800.0,52900.0,337410,VND
2020-02-20,53300.0,53500.0,53100.0,53200.0,292760,VND
2020-02-21,53400.0,53400.0,52800.0,52800.0,288010,VND
2020-02-24,51500.0,52000.0,50300.0,50600.0,441450,VND
2020-02-25,50400.0,51000.0,50100.0,50800.0,282590,VND
2020-02-26,50700.0,50700.0,50100.0,50100.0,290260,VND
2020-02-27,50100.0,51200.0,50100.0,51200.0,238530,VND
2020-02-28,50200.0,52100.0,50200.0,51600.0,290640,VND
2020-03-02,51600.0,51600.0,50800.0,50800.0,135280,VND
2020-03-03,51000.0,51500.0,50300.0,50300.0,241940,VND
2020-03-04,50300.0,50600.0,50200.0,50300.0,149030,VND
2020-03-05,50700.0,50800.0,50300.0,50300.0,165440,VND
2020-03-06,50200.0,50200.0,49600.0,49700.0,167080,VND
2020-03-09,46250.0,48000.0,46250.0,46250.0,262470,VND
2020-03-10,43050.0,45000.0,43050.0,43800.0,518640,VND
2020-03-11,44800.0,44800.0,40750.0,40900.0,385470,VND
2020-03-12,40000.0,40000.0,38050.0,38050.0,465400,VND
2020-03-13,35400.0,38000.0,35400.0,36150.0,845640,VND
2020-03-16,36300.0,38200.0,36300.0,36800.0,632180,VND
2020-03-17,37000.0,39350.0,36500.0,39350.0,535980,VND
2020-03-18,40900.0,42100.0,40000.0,42100.0,880510,VND
2020-03-19,41700.0,41800.0,40100.0,40100.0,510280,VND
2020-03-20,41000.0,41500.0,40100.0,40600.0,381290,VND
2020-03-23,39100.0,39600.0,37800.0,37800.0,585750,VND
2020-03-24,37800.0,37900.0,35400.0,37500.0,1147220,VND
2020-03-25,38500.0,40100.0,38500.0,40100.0,469810,VND
2020-03-26,40000.0,41000.0,39000.0,39450.0,418920,VND
2020-03-27,39000.0,39600.0,38100.0,39500.0,713230,VND
2020-03-30,35100.0,37450.0,35100.0,35800.0,728950,VND
2020-03-31,36000.0,37450.0,35500.0,36500.0,383160,VND
2020-04-01,36500.0,39000.0,36000.0,38900.0,595360,VND
2020-04-03,40200.0,40400.0,39300.0,39900.0,851510,VND
2020-04-06,40800.0,41050.0,39900.0,40100.0,1924660,VND
2020-04-07,39100.0,39400.0,38100.0,38850.0,1194700,VND
2020-04-08,38400.0,38800.0,38000.0,38400.0,941540,VND
2020-04-09,39000.0,41000.0,39000.0,40000.0,1936030,VND
2020-04-10,40100.0,41500.0,39600.0,40750.0,1638300,VND
2020-04-13,40900.0,41400.0,40350.0,40350.0,1328310,VND
2020-04-14,40350.0,40350.0,39000.0,39600.0,1122090,VND
2020-04-15,39600.0,40450.0,39150.0,39900.0,1210150,VND
2020-04-16,40000.0,41400.0,39850.0,41000.0,1953570,VND
2020-04-17,41600.0,41650.0,40950.0,41400.0,1594470,VND
2020-04-20,41400.0,44100.0,41400.0,43900.0,2466850,VND
2020-04-21,41500.0,42900.0,40850.0,40850.0,2649020,VND
2020-04-22,39000.0,40800.0,38800.0,40700.0,1125610,VND
2020-04-23,41600.0,41600.0,40500.0,40700.0,1233190,VND
2020-04-24,41000.0,41500.0,40600.0,41350.0,1094050,VND
2020-04-27,41350.0,41350.0,40150.0,40200.0,1102230,VND
2020-04-28,40200.0,40500.0,39050.0,39700.0,1226410,VND
2020-04-29,39700.0,40600.0,39700.0,40300.0,707440,VND
2020-05-04,41350.0,41350.0,40000.0,40100.0,883050,VND
2020-05-05,39500.0,40650.0,39500.0,40400.0,545090,VND
2020-05-06,41200.0,42300.0,40900.0,41950.0,1700870,VND
2020-05-07,42000.0,42400.0,41600.0,42050.0,1269830,VND
2020-05-08,42200.0,44950.0,42200.0,43800.0,2375610,VND
2020-05-11,44000.0,44500.0,43650.0,44300.0,1344010,VND
2020-05-12,44300.0,46000.0,43400.0,45550.0,1799500,VND
2020-05-13,45550.0,46500.0,44600.0,45650.0,1755200,VND
2020-05-14,45600.0,45800.0,44850.0,45600.0,995730,VND
2020-05-15,45900.0,45950.0,44500.0,44500.0,1240110,VND
2020-05-18,44500.0,45500.0,44500.0,45350.0,851610,VND
2020-05-19,47500.0,47500.0,46300.0,46800.0,1378600,VND
2020-05-20,46100.0,46850.0,46100.0,46850.0,738990,VND
2020-05-21,47000.0,47500.0,46500.0,47000.0,1019750,VND
2020-05-22,46900.0,46900.0,46200.0,46400.0,795930,VND
2020-05-25,46400.0,46800.0,45500.0,46350.0,625220,VND
2020-05-26,47000.0,47000.0,46400.0,46900.0,626270,VND
2020-05-27,47000.0,47650.0,46900.0,46900.0,958690,VND
2020-05-28,46900.0,47000.0,46550.0,46800.0,458950,VND
2020-05-29,46800.0,46850.0,46050.0,46150.0,806010,VND
2020-06-01,46150.0,46700.0,46150.0,46300.0,817190,VND
2020-06-02,46800.0,47100.0,46150.0,46400.0,1306180,VND
2020-06-03,46900.0,47000.0,46500.0,46700.0,508870,VND
2020-06-04,47000.0,47400.0,46900.0,47150.0,868580,VND
2020-06-05,47200.0,47200.0,45400.0,47000.0,586880,VND
2020-06-08,47400.0,48100.0,47300.0,48000.0,1541960,VND
2020-06-09,48000.0,48100.0,47400.0,47600.0,670760,VND
2020-06-10,47600.0,47700.0,46600.0,47700.0,690860,VND
2020-06-11,48000.0,48000.0,44400.0,44400.0,997810,VND
2020-06-12,42900.0,45200.0,42900.0,45200.0,1063220,VND
2020-06-15,45500.0,45500.0,43800.0,44000.0,638070,VND
2020-06-16,44100.0,45200.0,44100.0,44300.0,1056690,VND
2020-06-17,44300.0,45850.0,44300.0,45750.0,2149680,VND
2020-06-18,45600.0,47200.0,45600.0,46700.0,1266690,VND
2020-06-19,47200.0,47200.0,45900.0,46000.0,1795970,VND
2020-06-22,46000.0,46300.0,45100.0,46000.0,1997120,VND
2020-06-23,45900.0,46500.0,45100.0,46250.0,2106770,VND
2020-06-24,46250.0,46250.0,45400.0,45900.0,1882350,VND
2020-06-25,45400.0,45900.0,44800.0,45850.0,1579880,VND
2020-06-26,46000.0,46200.0,45300.0,45800.0,1794130,VND
2020-06-29,45650.0,45650.0,44250.0,44500.0,2141710,VND
2020-06-30,44500.0,45200.0,44000.0,44500.0,1473030,VND
2020-07-01,44600.0,45200.0,44000.0,45100.0,1510610,VND
2020-07-02,45400.0,45600.0,44450.0,45500.0,1347150,VND
2020-07-03,45500.0,46200.0,45200.0,45950.0,599290,VND
2020-07-06,45950.0,46500.0,45750.0,46400.0,810350,VND
2020-07-07,46800.0,46800.0,46000.0,46500.0,583010,VND
2020-07-08,46500.0,46500.0,46000.0,46500.0,467240,VND
2020-07-09,46500.0,46700.0,46200.0,46550.0,678930,VND
2020-07-10,46400.0,46500.0,46150.0,46350.0,340000,VND
2020-07-13,46300.0,46500.0,46250.0,46400.0,580920,VND
2020-07-14,46300.0,46400.0,45750.0,46400.0,425960,VND
2020-07-15,46500.0,46600.0,46250.0,46450.0,468770,VND
2020-07-16,46600.0,47300.0,46600.0,46850.0,878460,VND
2020-07-17,46850.0,48300.0,46800.0,47500.0,1335770,VND
2020-07-20,47100.0,47250.0,46350.0,46400.0,574960,VND
2020-07-21,46450.0,46500.0,45550.0,45900.0,439810,VND
2020-07-22,46400.0,46400.0,45000.0,45300.0,720410,VND
2020-07-23,45300.0,46150.0,45050.0,46000.0,368860,VND
2020-07-24,45800.0,46000.0,43950.0,45400.0,876920,VND
2020-07-27,42500.0,43900.0,42250.0,42250.0,1119400,VND
2020-07-28,42300.0,45000.0,42100.0,43600.0,552420,VND
2020-07-29,43000.0,43500.0,41050.0,41550.0,399820,VND
2020-07-30,42000.0,42500.0,41800.0,42200.0,173730,VND
2020-07-31,41800.0,42600.0,41000.0,42200.0,359580,VND
2020-08-03,42000.0,44150.0,42000.0,43750.0,528550,VND
2020-08-04,43750.0,44500.0,43100.0,44500.0,382000,VND
2020-08-05,44200.0,44800.0,44100.0,44450.0,234150,VND
2020-08-06,44400.0,44800.0,44050.0,44600.0,432920,VND
2020-08-07,44600.0,44700.0,44300.0,44600.0,221640,VND
2020-08-10,44600.0,45400.0,44600.0,45200.0,310330,VND
2020-08-11,45200.0,45750.0,45150.0,45700.0,549990,VND
2020-08-12,45700.0,46500.0,45700.0,46500.0,660600,VND
2020-08-13,46500.0,47000.0,46350.0,46600.0,380300,VND
2020-08-14,46200.0,46650.0,46150.0,46600.0,509440,VND
2020-08-17,46250.0,46500.0,45950.0,46200.0,225870,VND
2020-08-18,46250.0,46250.0,45950.0,46050.0,88390,VND
2020-08-19,46050.0,47000.0,45900.0,47000.0,562910,VND
2020-08-20,47000.0,47150.0,46300.0,46350.0,429540,VND
2020-08-21,46350.0,46850.0,46350.0,46550.0,548520,VND
2020-08-24,46900.0,48600.0,46900.0,48500.0,1037310,VND
2020-08-25,49000.0,50500.0,49000.0,50400.0,1227490,VND
2020-08-26,50400.0,51500.0,50400.0,51400.0,1298440,VND
2020-08-27,51400.0,53000.0,51400.0,52800.0,3326890,VND
2020-08-28,52800.0,53000.0,52000.0,52300.0,3804130,VND
